Producto;DescripciÃ³n;Fabricante;Costo;Stock Total
7PU05112AF60;RELE DE TIEMPO 6-60M 110V;39;13.389994;0.0
7PU05112AN06;RELE DE TIEMPO 0.6-6M 220V;39;12.609994;0.0
7PU05112AN60;RELE DE TIEMPO 6-60M 220V;39;12.219995;0.0
8MF8806;EMPAQUE PARA PUERTA DE TABLERO;39;4.31;0.0
8ML085-0508;LAMINA LM0-800X 40;39;5.069989;0.0
8ML085-0528;LAMINA LM2-800X 170;39;13.38997;0.0
8ML085-0538;LAMINA LM3-800X270;39;22.319947;0.0
8MR2130-3A;"heater 120-240 V, 30 W; HG140";39;0.0;0.0
8MR21701C;Higrostato mecánico 5A 250V AC;39;100.749637;0.0
8MR21701DB;MINITERMOSTATO;39;18.850584;0.0
8MR21702AF;Electronic hygrostat EFR012 120 V;39;0.0;0.0
8MR31040MA;VENTILADRO CON FILTRO P/TAB 22;39;41.20354;0.0
8MR31130AA;FILTRO DE AIRE PARA TABLEROS;39;13.60177;0.0
8MR64002GV25;EXHAUST FILTERS MOINTING CUT OUT 125X125;39;27.3;0.0
8MR64002GV45;FILTRO DE SALIDA;39;39.65;0.0
8MR64232LV25;FILTER FAN AIR FLOW FREE AIR 63 M3 PER H;39;138.45;0.0
8MR64232LV41;FILTRO DE AIRE 250 MM3;39;195.0;0.0
8WA 3210567;BORNE DE CONECCION 2.5MM DOBLE PISO;39;2.75;5.0
8WA10110DF21;BORNE TERMOPLASTICO 10 POLOS 61 MM TAM 2.5;39;10.81;17.0
8WA1011-1DE11;BORNE DE CONECCI.6mm;39;0.0;0.0
8WA10111DF11;BORNE DE CONEXION 2.5 MM2 600V;39;1.139452;0.0
8WA10111DG11;BORNE DE CONEXION 4MM2 600V;39;1.32;0.0
8WA10111DH11;BORNE DE CONEXION 6MM2 600V;39;1.78;1.0
8WA10111MH15;BORNE DE CORRIENTE 6MM 500V;39;5.46;0.0
8WA10111PF00;BORNE DE CONEXION TIERRA 2.5MM2 600V;39;2.932549;45.0
8WA10111PG00;BORNE DE TIERRA 4MM2;39;3.672501;31.0
8WA10111PH00;BORNE DE TIERRA 6MM2;39;4.051528;11.0
8WA10111PK00;BORNE DE TIERRA 12MM;39;3.57;0.0
8WA10111PM00;BORDE VER-AMAR, 16 MM, TAMAÑO 35;39;5.889892;0.0
8WA10111PR00;BORNE DE TIERRA 16MM;39;4.000006;0.0
8WA1011DG11;8WA10111DG11 BORNE DE CONEXION 4MM;39;0.969999;0.0
8WA1011-JDH11;BORNE DE  PASO  DE  6MM (Bloqueado);39;1.1;0.0
8WA1204;BORNE DE CONEXION 16MM2;39;2.55;0.0
8WA1205;BORNE DE CONEXION 35MM2;39;4.379405;14.0
8WA1206;BORNE DE CONEXION 70MM2;39;14.3;0.0
8WA1805;ESCUADRA FINAL METALICA;39;0.980005;0.0
8WA1808;ESCUADRA FINAL TERMOPLASTICO;39;1.297567;64.0
8WH10000AG00;BORNE DE CONEXION 4MM2 600V;39;1.32;100.0
8WH10000AH00;BORNE CONEXION POR TORNILLO 6 MM;39;1.78;4.0
9070T500D31;TRANSFORMADOR D/CONTROL 500VA, 240/480;39;0.0;0.0
A5E01181647;KIT CABLE 3X1.5 MM2/18 33FT;39;87.48;0.0
A7B10000014949;MODULO INTERRUPTOR SENCILLO;39;0.380001;0.0
A7B10000014993;MODULO INTERRUPTOR 3 VIAS BLANCO;39;0.480001;0.0
A7B10000015004;MODULO TOMA UNIVERSAL 10A 15A;39;0.28;0.0
A7B10000015008;MODULO TOMA CORRIENTE 2+T BLANCO;39;0.360001;0.0
A7B10000015021;MODULO CIEGO BLANCO;39;0.1;0.0
A7B10000015026;PLACA MODULO BRONCE;39;0.630001;0.0
A7B10000015029;PLACA MODULO HABANA;39;0.610001;0.0
A7B10000015071;INETRRUPTOR TERMOMAGNETCO  PENDIENTE;39;18.0;0.0
A7B10000015096;AUTOMATO 1P-10A;39;2.469999;0.0
A7B10000015097;5SX11167 AUTOMATO 1P-16A;39;3.604747;0.0
A7B10000015104;AUTOMATO 2P-16A;39;5.871577;0.0
A7B10000015105;AUTOMATO 2P-20A;39;5.319998;0.0
A7B10000015107;AUTOMATO 2P-32A;39;17.6;0.0
A7B10000015116;AUTOMATO 3P-25A;39;32.0;0.0
A7B10000015117;AUTOMATO 3P-32A;39;7.749997;0.0
A7B10000015127;CAJAS SV1 IP65;39;110.5;1.0
A7B10000015128;CAJAS SV2 IP65;39;143.0;0.0
A7B10000015129;CAJAS SV3 IP65;39;185.248865;0.0
A7B10000015143;SOPORTE P PLACA 2X4 BLANCO;39;0.342501;0.0
A7B10000015145;GABINETE GT6;39;556.61;0.0
A7B10000015225;INTERR.TERMOMAG. CQD 25A 2P 480V;39;40.6;0.0
A7B10000015226;INTERR.TERMOMAG. CQD 30A 2P 480V;39;28.079987;0.0
A7B10000015229;CQD260 INTERR. TERMOMAG.CQD 60A 2P 480V;39;40.6;0.0
A7B10000015233;BREAKER CQD 3P 100A;39;68.57;0.0
A7B10000015235;INTERR. TERMOMAG.CQD 20A 3P 480V;39;37.819983;0.0
A7B10000015236;INTERR. TERMOMAG.CQD 25A 3P 480V;39;35.139985;0.0
A7B10000015241;INTERR. TERMOMAG.  480V 70A - 3P CQD 370;39;50.051549;0.0
A7B10000015248;INTERR. TERMOMAG. 80A 3P;39;71.249969;0.0
A7B10000015253;INTERR. TERMOMAG.FXD 175A 3P 600V;39;165.929927;0.0
A7B10000015262;INTERR. TERMOMAG. 70A 3P 600V HH;39;86.349962;0.0
A7B10000015270;INTERR. TERMOMAG.JXD 225A 3P 480V;39;180.20992;0.0
A7B10000015271;INTERR. TERMOMAG.JXD 250A 3P;39;235.659896;0.0
A7B10000015274;INTERRUPTOR TERMOMAG.240V - 400A;39;301.71;0.0
A7B10000015280;INTERR. TERMOMAG. 600V 800A;39;681.639646;0.0
A7B10000015351;INTERR. TERMOMAG. QJ 150A 2P 240V;39;51.809973;0.0
A7B10000015352;INTERR. TERMOMAG. QJ 175A 2P 240V;39;51.699974;0.0
A7B10000015354;INTERR. TERMOMAG.NEMA 225A 2P 240V;39;52.439972;0.0
A7B10000015357;INTERR. TERMOMAG. QJ 150A 3P 240V;39;81.599957;0.0
A7B10000015359;INTERR. TERMOMAG. QJ 200A 3P 240V;39;80.079959;0.0
A7B10000015375;SECCIONADOR 160A;39;44.409977;0.0
A7B10000015376;SECCIONADOR 400A;39;80.439958;0.0
A7B10000015392;CONECTOR PARA QJ;39;3.716814;0.0
A7B10000016103;INTERR. TERMOMAG.FXD 175A 3P;39;170.729911;0.0
A7B10000016117;INTERRUPTOR 3F 30 A 480 V ED43B030L;39;94.252213;0.0
A7B10000018064;CONMUTADOR BTOB 250A 3P;39;254.489868;0.0
A7B10000018084;INTERR. TERMOMAG. 100A 3P 240V;39;90.029953;0.0
A7B10000018231;CONJ CENTRIFUGO 4P. ZAMAK;39;3.899924;0.0
A7B10000049347;CAPACITOR 340-408 MP;39;6.119733;0.0
A7B10000049355;CAPACITOR ARRANQUE 1.5 HP;39;7.40996;0.0
A7B10000049356;CAPACITOR EN MARCHA 1.5 HP 60MF;39;11.699909;0.0
A7B10000049357;CAPACITOR DE ARRANQUE 2.0 HP 590-708MF;39;4.95;0.0
A7B10000060538;GABINETE GT5 NEMA 1;39;443.83;0.0
A7B10001010815;CAPACITOR DE MARCHA 20 MF 370 VAC;39;2.61062;0.0
A7B10001010816;CAPACITOR DE MARCHA 25 MF 250 VAC;39;2.389381;0.0
A7B10001010817;CAPACITOR 75 MF 230 VAC;39;6.150443;0.0
A7B10001010818;CONJ CENTRIFUGO RONGXING ELEC;39;7.15;0.0
A7B10001010819;TABLILLA PLATINOS 80 AMP;39;5.054824;0.0
A7B10001010820;TABLILLA PLATINOS 50 AMP;39;5.130002;0.0
A7B10001010821;CAPACITOR MF 1000 1200;39;7.9;0.0
A7B10001010822;4NM CAPACITOR PERM 100MF;39;16.25;0.0
A7B10001013486;MOTOR 3F 1HP, 1800RPM;39;250.17346;1.0
A7B10001013512;MOTOR 3F 40HP, 1800RPM;39;1266.02;0.0
A7B10001015563;AISLADOR D40 X H40 M8 90122, CTP SIZE 2;39;3.56;0.0
A7B10001015564;AISLADOR D60 X H60 90143 C;39;12.349983;0.0
A7B10001019533;TPS3F03050;39;146.888324;0.0
A7B10001020609;MICROINTERRUPTOR;39;9.259679;0.0
A7B10001838488;PARARRAYO PDC 45AFB10451D;39;0.0;0.0
A7B10001838492;MASTIL PARARRAYO AFC1001MR INOX 304L;39;0.0;0.0
A7B10001838498;AFK8001RV REGISTRO DE CONTROL;39;0.0;0.0
A7B10001841676;SOPORTE VACIO PARA TECHO;39;0.0;0.0
A7B10001891111;PLACAS PANTOGRAFO 5X2.5CM;39;4.98;0.0
A7B1000189111'1;UC-EMP (27X12.5) ETIQUETA LAMPARA;39;5.6;0.0
A7B10001891115;CARRIER-EMP 22 (27X12.5) SOPORTE ETIQ LA;39;1.29;0.0
A7B10002211673;ACTUADOR DAMPER NSR, 24V, 132LBIN;39;458.4;0.0
A7B10002225295;TPS3B1 240/120 V 3PH 150 KA;39;0.0;0.0
A7B10002251119;MOTOR TRIFÁSICO NEMA DE BAJO VOLTAJE, JAULA DE ARDILLA. GP100 1HP 230/460V;39;255.902243;1.0
A7B10002251124;MOTOR TRIFÁSICO NEMA DE BAJO VOLTAJE, JAULA DE ARDILLA. GP100 230/460V 2HP;39;184.71;0.0
A7B10002251128;MOTOR TRIFÁSICO NEMA DE BAJO VOLTAJE, JAULA DE ARDILLA. GP100 230/460V 3HP;39;247.19;0.0
A7B10002251133;MOTOR TRIFÁSICO 5HP NEMA DE BAJO VOLTAJE, JAULA DE ARDILLA. GP100 230/460V;39;720.88;0.0
A7B10002264073;SPD1 tipo 1, externo, 208/120 V trifásico, 4 hilos, 130 kA, versión seca de contacto, alarma acústica;39;196.35;3.0
A7B10002264074;SPD1 tipo 1, externo, 480/277 V trifásico, 4 hilos, 130 kA, versión seca de contacto, alarma acústica;39;196.35;1.0
A7B10002264078;SPD1 tipo 1, externo, 240/120 V trifásico, 4 hilos, 50 kA, neutro a tierra;39;104.72;0.0
A7B10002264079;SPD1 tipo 1, externo, 208/120 V trifásico, 4 hilos, 50 kA, neutro a tierra;39;104.72;0.0
A7B91000000372;RESISTENCIA DE FRENADO P/ MICROMASTER;39;332.238937;0.0
A7B910000015145;GABINETE GT6 NEMA 1;39;283.955752;0.0
A7B915013191322;CAPACITOR 430-516;39;8.45;3.0
A7B93000001327;LOGO TIPO SIEMENS 100X 27;39;1.38;0.0
A7B93000012102;TERMINAL ENTALLAR 6MM;39;0.26;0.0
A7B93000012107;UNIONES PARA ENTALLAR 70MM2;39;1.239823;0.0
A7B93000012201;BARRA DE COBRE PERFORADA 1.75 METROS 630A;39;134.0;0.0
A7B93000012210;BARRA DE COBRE 30X10MM (573)A;39;30.55;0.0
A7B93000012211;BARRA DE COBRE 40X5MM (482)A;39;43.809966;0.0
A7B93000012212;BARRA DE COBRE 25X10MM;39;25.24;0.0
A7B93000012213;BARRA PARA NEUTRO GT6;39;95.0;0.0
A7B930000122207;BARRA DE COBRE 25X3MM (245)A;39;21.249933;0.0
A7B93000012232;CONDENSADOR 6KVAR 480V PHICAP;39;32.49979;0.0
A7B93000013326;BISAGRAS PARA GT;39;6.46;0.0
A7B93000014886;PULSAR 60;39;2399.140684;0.0
A7B93000014916;TERMINAL OJO 8;39;0.353982;0.0
A7B93000014939;CABLE RETENAX FLEX 4X6 MM2;39;4.33;0.0
A7B93000014950;SOPORTE PARA CABLE 40X40;39;6.75;0.0
A7B93000014973;RIEL STRUT DE ALUMINIO;39;12.79;0.0
A7B93000014982;TRANSFORMADOR  DE INTENSIDAD 400/5A NP;39;0.0;0.0
A7B93000014985;TRANSFORMADOR 100/5A NUCLEO PARTIDO;39;61.2;3.0
A7B93000014988;TRANSFORMADOR 2000/5A NUCLEO PARTIDO;39;205.75;0.0
A7B93000015035;SILICA GEL 1 KG.;39;91.94;0.0
A7B93000015039;AUTOTRANSFORMADSOR 25HH 460V;39;543.66;0.0
A7B93000015046;CAPACITOR 24KVAR 480V PHASECAP;39;122.06;20.0
A7B93000015077;TERMINAL DE ENTALLAR 10MM2;39;0.36;0.0
A7B93000015082;TERMINALES 2/0 PARA ENTALLAR;39;2.345133;0.0
A7B93000015089;TERMINAL TUBULAR 2.5 MM2;39;0.030265;100.0
A7B93000015090;TERMINAL DE ENTALLAR 120 MM;39;4.3363;0.0
A7B93000015174;TUBO EMTAL 1 1/2 PLG;39;9.110166;0.0
A7B93000015178;TUBO EMTAL 2 1/2 PLG;39;19.970363;0.0
A7B93000015187;UNION DE TORNILLO;39;3.490064;0.0
A7B93000015246;BUSHING CONDUIIT 1 1/2 PLG;39;0.510009;0.0
A7B93000015248;BUSHING CONDUIIT 2 1/2 PLG;39;1.77022;0.0
A7B93000015260;TUERCA CONDUIT 2 1/2;39;0.250005;0.0
A7B93000015281;"CONECTOR TORNILLO EMT 1 1/2""";39;1.730313;0.0
A7B93000015311;"CINCHO PLASTICO 14""";39;0.132524;0.0
A7B93000015348;PERNO HEXAGONAL M12X50;39;0.75;0.0
A7B93000015350;PERNO HEXAGONAL M12X80;39;0.65;0.0
A7B93000015361;TUERCA HEXAGONAL M12;39;0.38;0.0
A7B93000015366;ARANDELA LISA M12;39;0.38;0.0
A7B93000015376;(T) ARANDELA PRESION M12;39;0.38;0.0
A7B93000015461;REGULADOR DE ENERGÍA REACTIVA BR6000;39;403.37;5.0
A7B93000015471;BOMBILLO P/LAMPARA;39;11.96;0.0
A7B93000015494;CABLE EUROFLAM 30X1.5 MM2;39;9.720059;0.0
A7B93000015496;ALAMBRE DE ACERO GALVANIZADO;39;2.14;0.0
A7B93000015538;CABLE EUROFLAN;39;2.72845;0.0
A7B93000015539;EUROFLAM   14X 1.5 MM2;39;5.04;0.0
A7B93000015552;CABLE TFF 18;39;0.185814;10.0
A7B93000015588;CABLE THHN 10 NEGRO;39;0.528422;0.0
A7B93000015591;CABLE THHN 12 AZUL;39;0.345126;28.5
A7B93000015596;CABLE THHN CALIBRE 8 BLANCO;39;1.008;0.0
A7B93000015598;CABLE THHN 8 NEGRO;39;1.017776;19.5
A7B93000015601;CABLE THHN CALIBRE 6 NEGRO;39;1.659999;0.0
A7B93000015602;CABLE THHN CALIBRE 6 BLANCO;39;1.592;0.0
A7B93000015603;CABLE THHN CALIBRE 6 ROJO;39;1.592;0.0
A7B93000015618;CABLE THHN 2/0;39;8.730038;0.0
A7B93000015619;CABLE THHN 250;39;12.3982;0.0
A7B93000015672;CANAL ALAMBRAR 40X40 (HXB);39;8.240041;0.0
A7B93000015674;CANAL ALAMBRAR 60X40 (HXB);39;4.377499;0.0
A7B93000015676;CANAL ALAMBRAR 80X40 (HXB);39;0.0;0.0
A7B93000015806;TRANSFORMADOR.3F-75KVA 480V;39;1592.0;0.0
A7B93000017603;LAMINA LM2-600X170;39;14.66;0.0
A7B93000017605;LAMINA LM3-600X 270;39;19.860024;0.0
A7B93000017607;LAMINA LM4-600X 380;39;33.47;0.0
A7B93000017612;RELE VOLTMINMAX 3F 161/299 V;39;126.75;0.0
A7B93000017630;BOMBILLO NEON BA9S-220V;39;1.500001;0.0
A7B93000017631;BOMBILLO NEON BA9S-110V;39;2.569997;0.0
A7B93000017632;BOMBILLO INCAND. BA9S 220V;39;1.360002;0.0
A7B93000017633;BOMBILLO INCAN 110V;39;1.729991;0.0
A7B93000017635;MOTOR SAVER CAPAC. 150V-480V;39;120.0;0.0
A7B93000017645;GABINETE GT2;39;148.752212;0.0
A7B93000017653;LAMINA SOPORTE;39;18.59;0.0
A7B93000017670;RELE VOLTMINMAX 3F 280/520V 24/240V;39;98.53;0.0
A7B93000017734;MONITOR DE VOLTAJE 220-440 3F;39;129.06;4.0
A7B93000017741;TRAFO 1F 1KVA 240/860;39;76.0;0.0
A7B93000017742;TRAFO 1F 2KVA 240/480-120/240V;39;234.13;0.0
A7B93000017761;TRANSFORMADOR 800/5A;39;20.233512;0.0
A7B93000017778;TRANSFORMADOR  INTENSIDAD 100/5;39;19.5;6.0
A7B93000017779;TRANSFORMADOR INTENSIDAD 200/5A;39;19.5;0.0
A7B93000017780;TRANSFORMADOR INTENSIDAD 400;39;86.572271;0.0
A7B93000017781;TRANSFORMADOR INTENSIDAD 600/5;39;19.207162;1.0
A7B93000017782;TRANSFORMADOR  DE INTENSIDAD 1000/5A;39;48.75;0.0
A7B93000017784;TRANSFORMADOR INTENSIDAD 1550/5;39;42.25;0.0
A7B93000017791;AISLADOROB 1030;39;10.549998;0.0
A7B930000177911;AISLADOR PARA BARRA 1125;39;5.0;0.0
A7B93000018009;CAPACITOR 12.5 KVAR 230V PHASECAP;39;136.37;1.0
A7B93000018015;CONDENSADOR 3KVAR/480VPHICAP;39;18.849825;0.0
A7B93000018019;CONDENSADOR 12.5KVAR-480V;39;76.0;0.0
A7B93000018020;CONDENSADOR 25 KVAR-480V;39;95.5;0.0
A7B93000018024;BOBINA PARA DESCARGA 230 690V;39;49.4;0.0
A7B93000018222;CHAPA METALICA PARA TABLERO ELECTRICO;39;9.0;0.0
A7B93000018227;LLAVE PARA CERRADURAS;39;1.39;0.0
A7B93000018389;CERRADURA PARA 8PU Y GT;39;3.8;0.0
A7B93000019670;TPS-ESE3 PARARRAYOS 40KA 277V;39;49.379974;0.0
A7B93000020574;CONTADOR DE DESCARGAS HELITA;39;498.110422;0.0
A7B93000057173;CAPACITOR 12.5 KVAR 480V PHASECAP;39;85.770015;1.0
A7B930000748416;TRANSFORMADOR MONOFASICO 3KVA;39;321.75;0.0
A7B9300015563;AISLADOR D40 X H40 M8 90122 CTP SIZE 2;39;5.529996;0.0
A7B9300017734;MONITOR DE VOLTAJE;39;97.499769;0.0
A7B93000740698;CAJA TIPO SV0 IP65;39;62.11;0.0
A7B93000741987;GABINETE GT 6 IP65;39;446.58992;0.0
A7B93000741988;GABINETE GT5 IP65;39;265.15;0.0
A7B93000748416;Siemens Low Voltage, sobretens. línea de dispositivos de protección de TPS309 como parte del grupo externo (montaje remoto). Tipo 1 SPD. Dimensiones (L x An x Al): 8,3 x 3,6 x 3,0. Trifásico, 4;39;443.535088;1.0
A7B93000748836;TERMINAL DE OJO;39;0.13271;18.0
A7B93000749012;Siemens Low Voltage, sobretens. línea de dispositivos de protección de TPS309 como parte del grupo externo (montaje remoto). Tipo 1 SPD. Dimensiones (L x An x Al): 8,3 x 3,6 x 3,0. Trifásico, 4;39;279.56;2.0
A7B93000749013;TPS 20KA 480/277V 3F;39;429.0;1.0
A7B93000749014;TPS 20KA 208V 3F;39;419.12;0.0
A7B93000749017;TPS3A03050 120/240 1PH 50KA;39;143.31;0.0
A7B93000749018;PARARRAYOS TRIFASICO 480/277, 3PH Y 50KA;39;146.25;0.0
A7B93000749019;TPS3B030050 240/120 3HP;39;146.25;0.0
A7B93000749020;TPS3C03050 208/120 3PH Y50KA;39;146.25;0.0
A7B93000750702;CABLE 2X18 BELDEN;39;0.57;0.0
A7B9300075072;CABLE 2X18 BELDEN;39;0.0;0.0
A7B93000754291;MANGUITO PLASTICO M20GR;39;0.27;0.0
A7B93000754292;MANGUITO PLASTICO M25GR;39;0.41;0.0
A7B93000754297;TUERCA PLASTICA M20GR;39;0.409994;0.0
A7B93000754298;TUERCA PLASTICA M25GR;39;0.27;0.0
A7B93000V3M5;VALVULA NEUMÁTICA BÁSICA V3;39;87.62;0.0
A7B937986;ACEITE DIELECTRICO PARA MOTOR;39;13.2743;0.0
AF16-30-10-11;CONTACTOR ABB 16A, BOBINA MULTIVOLTAJE 24-60 AC/DC;39;0.0;0.0
ASK21.3  6049;TRANSFORMADOR  200 5A;39;18.900219;0.0
B15-116;GABINETE POLYESTER 60X40X23CM;39;171.0;0.0
B2100;DISYUNTOR BL. 2P 100 A 240V;39;15.6;0.0
B25667A2317A375;Condensador 6 KVAR;39;71.5;0.0
B25667C3297Z375;CAPACITOR 6 KVAR 230V PHASECAP;39;101.39635;2.0
B25667C5237A375;CAPACITOR DE 20/24 Kvar 480/525 Vac 60HZ;39;120.57;0.0
B3100;INTERRUPTOR TERMOMAGNETICO BL 3P 100A;39;21.42;0.0
B32344D2022Z530;CONDENSADOR 3 KVAR /230V PHICAP;39;54.850052;0.0
B32344E4162A780G1;CONDENSADOR 20 KVAR /480V PHICAP;39;73.09;0.0
B6CR1N25A;DIFERENCIAL 1 POLO + N, 25A, 6KA, 30mA, 230 VAC;39;42.0;4.0
B6CR1N40A;DIFERENCIAL 1 POLO + N, 40A, 10KA, 30MA 40AMP;39;45.0;4.0
B6CR3N25A;DIFERENCIAL 3 POLO + N, 25A, 6KA, 30mA, 230 VAC;39;60.0;0.0
BALIZA 3C 24;Baliza de señalización 3 colores 24 VDC C/Buzer;39;53.57;0.0
BT26;TUERCA HEXAGONAL M10 NYLON;39;0.08;0.0
CCG26CC;CENTRO DE CARGA MONOFASICO DE 26CC BARRAS DE 125A MAIN 100A/2P;39;83.670155;0.0
CCG26CC-1;CENTRO DE CARGA MONOFASICO DE 26CC BARRAS DE 125A MAIN 60A/2P;39;80.95015;0.0
CCG26CC-2;CENTRO DE CARGA MONOFASICO DE 26CC BARRAS DE 125A MAIN 70A/2P;39;80.92015;0.0
CCG30CC;CENTRO DE CARGA MONOFASICO DE 30CC BARRAS DE 200A MAIN 150A/2P;39;121.410229;0.0
Celdas-de-Carga-Cot;Solicita cotizacion y asesoramiento en basculas de carga SIWAREX para silos, transportadores, dosificadores, o cualquier otra aplicacion industrial;39;0.0;0.0
CONTROL-LOGO;SUMINISTRO, INSTALACION Y PARAMETRIZACIÓN LOGO;39;0.0;0.0
CQD3100;INTERUP.T MAGN.100A;39;68.57;0.0
E0408ML1125F;CENTRO DE CARGA 4CC, 1F, 125A;39;35.41;1.0
ED43B080;INTERRUPTOR 3P 80A;39;223.0;1.0
FDK:083H4410;MASS6000 SensorPROM 2kB.;39;0.0;0.0
FDK:085U1005;MAG SENSORPROM 2kb;39;220.0;0.0
FINAL DE CARRERA;FINAL DE CARRERA;39;0.0;0.0
FINAL DE CARRERA 1;FINAL DE CARRERA;39;0.0;0.0
FL11C;FUSIBLE SITOR 80A;39;0.0;0.0
FPLR 2X18 BELDEN;CABLE FPLR 2X18 BELDEN;39;0.87;0.0
FXD63B150L;INTERRUPTOR 150A EN CAJA NEMA 12 CON ACONDICIONAMIENTO ROTATIVO (Bloqueado);39;797.149203;0.0
G2R1SDC121+RF05;RELE 8 PINES 1NO+1NC 12VDC CON BASE;39;10.501188;0.0
H3CRA8240+P2CF08E;TEMPORIZADOR MULTIFUNCIONAL HASTA 300 HORAS, SC 100-240 VAC CON BASE;39;77.25;0.0
HED43B125;INTERRUPTOR FRAME HED DE 125A,480V;39;81.25;0.0
HFXD63B250L;INTERRUPTOR FRAME HFXD DE 250A, 600V;39;815.419788;0.0
HHED63B125L;INTERRUPTOR FRAME HHED DE 125A,600V;39;339.899907;0.0
HJXD63B400L;INTERRUPTOR FRAME HJXD DE 400A, 600V;39;841.169781;0.0
JXD23B225;INTERRUPTOR 225A EN CAJA NEMA 12 CON ACONDICIONAMIENTO ROTATIVO;39;798.709204;0.0
KM 022630;CODIGO ANTERIOR ACC DE FIJACION ZOCALO EZ00;39;9.0;0.0
KM 064924;COD ANTIGUO RELE DE SOBRECARGA Z00-4 de 2,4 a 4A;39;67.0;0.0
KM 072739;CODIGO ANTERIOR GUARDAMOTOR 6,3 -10 A;39;58.0;0.0
KM 072896;CODIGO ANTERIOR CONTACTO AUXILIAR;39;12.0;0.0
LW26GS-25/04-1;SELECTOR ON/OFF 25A / 690V;39;10.97;0.0
LZS:PT3A5L24;Relé tipo enchufable 3W, 24V DC c/ LED;39;11.7;0.0
LZS:PT5A5L24;RELE ENCHUFABLE 24VDC, 4CO;39;11.03018;5.0
LZS:PT78740;Base P/ Rele 4 Cont , CO, 24 VDC;39;10.75;0.0
LZS:RT4A4L24;RELE DE ENCHUFE;39;15.79;15.0
LZS:RT4A4T30;PLUG  IN RELAY UNIT AC 23;39;13.639625;4.0
LZX:MT328115;Rele 3CO, con Led 115 Vac  10A;39;20.8;0.0
LZX:PT570024;Rele 4CO, 24 VDC 6A;39;15.0;0.0
M1125529;CABLE PARA SENSOR PT100;39;3.0;0.0
MDK200A;INTERRUPTOR PARA CAJA MONOFASICA;39;45.619891;0.0
MM6;NUMEROS PARA BORNERAS;39;0.0;0.0
MX:2100;INTERRUPTOR TERMOMAG 2P 100A;39;12.87;0.0
MX:3TA1QR300;CONECTOR PARA QR ( 3 );39;7.578;6.0
MX:3TA4N8500;Interruptor ND, 3 terminales al Barrera 250-500 MCM;39;135.263236;1.0
MX:B115;Interruptor 15 A 1P 120 V 10 K BL 10  K AIC;39;4.65;12.0
MX:B120;Interruptor 20 A 1P 120 V 10 K BL SIEMENS;39;7.39375;15.0
MX:B130;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 1 polo, 120 VAC son circuitos, protección;""";39;4.999997;1.0
MX:B150;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 1 polo, 120 VAC son circuitos, protección;""";39;6.040498;2.0
MX:B2125;Siemens Low Voltage, interruptores automáticos de caja moldeada montaje en tablero de distribución 240 V interruptores automáticos tipo BL, 2 polos, 120/240 V AC, interruptores automáticos de;39;28.67;0.0
MX:B215;Interruptor 15 A, 2P, 120/240 V, 10K  BL10 K AIC;39;10.47;6.0
MX:B220;Interruptor 20 A, 2P, 120/240 V, 10K  BL10 K AIC SIEMENS;39;10.48;3.0
MX:B230;Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 2 polos, 120/240 V AC son circuitos,;39;10.65;2.0
MX:B240;Interruptor 40 A 2P 120/240 V 10 K  BL10 K AIC SIEMENS;39;13.14;1.0
MX:B250;Interruptor 50 A 2P 120/240 V 10 K  BL10 K AIC;39;13.21;1.0
MX:B260;Interruptor 60 A 2P 120/240 V 10 K BL  10 K AIC;39;16.0;0.0
MX:B270;Interruptor 70 A 2P 120/240 V 10 K BL,  10 K AIC;39;20.87;0.0
MX:B280;BREAKER BL 2P 80A 120/240V;39;14.950024;0.0
MX:B290;INTERRUPTOR TERMOMAGNETICO BL 2P 90 A;39;13.11;0.0
MX:B3100;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 3 polos, 240 V AC son circuitos, protección;""";39;45.11;0.0
MX:B315;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 3 polos, 240 V AC son circuitos, protección;""";39;25.32;1.0
MX:B320;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 3 polos, 240 V AC son circuitos, protección;""";39;26.182857;4.0
MX:B330;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 3 polos, 240 V AC son circuitos, protección;""";39;21.317069;1.0
MX:B340;Interruptor 40 A 3P 240 V 10 K BL;39;27.83;2.0
MX:B350;"""Siemens Low Voltage, var. moldeada, caja de interruptores automáticos. Montaje en tablero de distribución, 240 V Interruptores automáticos, tipo BL, 3 polos, 240 V AC son circuitos, protección;""";39;26.778;1.0
MX:B350H;INTERRUPTOR TERMOMAGNETICO BL 3P 50 A;39;27.33;0.0
